"GEOID","NAME","unw_centroid_long","unw_centroid_lat","Estimated Population","Percent Non-Hispanic","Percent Non-Hispanic White ","Percent Non-Hispanic Black ","Percent Non-Hispanic American Indian/Alaska Native ","Percent Non-Hispanic Asian ","Percent Non-Hispanic Native Hawaiian/Other Pacific Islander ","Percent Non-Hispanic Other ","Percent Non-Hispanic Two or More Races","Percent Hispanic ","Estimate Educated","Median Income ","Population Below Poverty Level","Population Income to Poverty Level","Percent Below 100% FPL","Percent Between 100% and 199% FPL","Unemployment Rate, 16 and Over","Percent Below 200% FPL","Percent High School or Less","Percent Some College or Greater","Labor Force Participation Rate ","Percent Non-White","Redlining (HOLC Grade)","Asthma Prevalence","Smoking Prevalence","Obesity Prevalence","COPD Prevalence","Lack of Health Care Access Prevalence","ICE, Nonwhite by Income ","ICE, Rent Versus Owned ","Particulate Matter ","Housing Stress","Percent Population Within Half a Mile to Parks","Percent Population With Access to Healthy Foods"
"51760010201","Census Tract 102.01; Richmond city; Virginia",-77.45653221,37.59560699,1960,96.1224489795918,82.2959183673469,9.23469387755102,0,0,0,1.73469387755102,2.85714285714286,3.87755102040816,1636,47331,1960,244,0,11.4754098360656,5.6,11.4754098360656,11.1858190709046,88.8141809290954,89.509954058193,17.7040816326531,NA,9.4,10.4,28.7,5.1,4.9,71.5460526315789,75.4385964912281,7.14141094423642,45.5882352941176,95.5,28.304804262201
"51760010202","Census Tract 102.02; Richmond city; Virginia",-77.47046992,37.58825494,2057,98.7360233349538,66.3101604278075,21.147301895965,0,1.70150704910063,0,0,9.5770539620807,1.26397666504618,1893,47039,1948,164,11.5853658536585,0,2.1,11.5853658536585,21.1304807184363,78.8695192815637,87.5732708089097,33.6898395721925,NA,8.8,8.1,26.2,7.2,5.7,52.1316379955123,30.5160807778609,7.14141094423642,45.5882352941176,95.5,28.304804262201
"51760010300","Census Tract 103; Richmond city; Virginia",-77.44334733,37.59396412,1633,98.5303123086344,8.45070422535211,87.5688916105328,0,0,0,0,2.51071647274954,1.46968769136558,997,22455,1629,453,61.3686534216336,18.1015452538631,5.5,79.4701986754967,59.3781344032096,40.6218655967904,76.9409038238702,91.5492957746479,3.96851629528387,14,26.6,47.1,14.2,12.6,29.1304347826087,30.1449275362319,7.08503361487896,56.25,100,87.5987361769352
"51760010401","Census Tract 104.01; Richmond city; Virginia",-77.45359319,37.58808403,2853,94.7073256221521,61.198738170347,21.8717139852787,1.47213459516299,2.90921836663162,0.525762355415352,0.280406589554855,6.44935155976165,5.29267437784788,2185,54676,2850,535,40.1869158878505,1.49532710280374,4.2,41.6822429906542,16.9336384439359,83.0663615560641,83.4867352463454,38.801261829653,2.18022022344084,10.1,10,31.3,5.6,4.7,58.1842279655401,60.6361829025845,7.32464647329397,39.5348837209302,56,71.3222261609358
"51760010402","Census Tract 104.02; Richmond city; Virginia",-77.45208593,37.57866343,3144,93.0661577608142,60.2417302798982,24.0776081424936,0,2.86259541984733,0,0.349872773536896,5.53435114503817,6.93384223918575,2425,45885,2975,464,0,0,2.1,0,26.5154639175258,73.4845360824742,82.0634920634921,39.7582697201018,1.48082469152657,9.7,11.4,31.7,5.9,5.5,54.5996029119788,46.1283917935142,7.27299608988763,39.8576512455516,84,73.3325926245382
"51760010500","Census Tract 105; Richmond city; Virginia",-77.43830064,37.57986078,1390,97.7697841726619,29.136690647482,67.1223021582734,0,0.215827338129496,0,0,1.29496402877698,2.23021582733813,1161,37367,1390,191,43.979057591623,13.0890052356021,4.6,57.0680628272251,28.3376399655469,71.6623600344531,79.7897196261682,70.863309352518,1.92518000526716,10.6,12.8,35.8,6.3,6.9,50.6125574272588,68.4532924961715,7.41268748909421,35.3846153846154,95,100
"51760010600","Census Tract 106; Richmond city; Virginia",-77.44191558,37.57197066,2203,94.734453018611,42.7144802541988,37.4035406264185,0.953245574216977,3.49523377212892,0,0,10.1679527916478,5.26554698138902,1710,46856,2166,414,0,19.0821256038647,3.7,19.0821256038647,21.2865497076023,78.7134502923977,79.6283551273228,57.2855197458012,2.70422139704294,10.5,12.5,34.6,5.8,6.2,55.0618672665917,69.8537682789651,7.40000009536743,34.2696629213483,97,88.4732052578362
"51760010700","Census Tract 107; Richmond city; Virginia",-77.4300324,37.57439843,2449,96.6925275622703,32.7480604328297,52.2662311147407,0,6.69661086157615,0,0,4.98162515312372,3.30747243772969,1930,43125,2449,432,33.5648148148148,7.63888888888889,1.2,41.2037037037037,35.0259067357513,64.9740932642487,75.7763975155279,67.2519395671703,3.24890949233677,11.1,16,36.9,6.6,8.1,51.2569832402235,69.2737430167598,7.31953288187166,47.2906403940887,98,100
"51760010800","Census Tract 108; Richmond city; Virginia",-77.42070543,37.57527886,5051,98.4755493961592,10.1564046723421,81.1720451395763,0.138586418530984,3.95961195802811,0,0,3.04890120768165,1.52445060384082,3378,30990,5048,1313,15.993907083016,55.8263518659558,9.5,71.8202589489718,44.8194197750148,55.1805802249852,77.448588358313,89.8435953276579,3.05076141022953,11.7,17.8,39.8,8.1,9.8,43.3468913422429,61.8245206275421,7.08779500589095,36.5122615803815,100,52.3655378486056
"51760010900","Census Tract 109; Richmond city; Virginia",-77.41765284,37.56396963,2796,98.2832618025751,19.0629470672389,74.8569384835479,0,1.60944206008584,0,0.786838340486409,1.96709585121602,1.71673819742489,2438,29821,2783,196,0,68.8775510204082,8.2,68.8775510204082,37.0385561936013,62.9614438063987,84.5878136200717,80.9370529327611,3.39318131614581,11.4,16.5,40.1,6.8,9.3,44.1200324412003,54.4201135442011,7.31618737484614,48.0184991449851,73,0.439634764964491
