"GEOID","NAME","unw_centroid_long","unw_centroid_lat","Estimated Population","Percent Non-Hispanic","Percent Non-Hispanic White ","Percent Non-Hispanic Black ","Percent Non-Hispanic American Indian/Alaska Native ","Percent Non-Hispanic Asian ","Percent Non-Hispanic Native Hawaiian/Other Pacific Islander ","Percent Non-Hispanic Other ","Percent Non-Hispanic Two or More Races","Percent Hispanic ","Estimate Educated","Median Income ","Population Below Poverty Level","Population Income to Poverty Level","Percent Below 100% FPL","Percent Between 100% and 199% FPL","Unemployment Rate, 16 and Over","Percent Below 200% FPL","Percent High School or Less","Percent Some College or Greater","Labor Force Participation Rate ","Percent Non-White","Redlining (HOLC Grade)","Asthma Prevalence","Smoking Prevalence","Obesity Prevalence","COPD Prevalence","Lack of Health Care Access Prevalence","ICE, Nonwhite by Income ","ICE, Rent Versus Owned ","Particulate Matter ","Housing Stress","Percent Population Within Half a Mile to Parks","Percent Population With Access to Healthy Foods"
"51083930100","Census Tract 9301; Halifax County; Virginia",-78.77981412,36.88113405,2968,99.8989218328841,60.44474393531,32.6145552560647,0,0,0,0.43800539083558,6.40161725067385,0.101078167115903,2091,31833,2968,757,26.552179656539,24.3064729194188,3.4,50.8586525759577,50.1673840267814,49.8326159732186,66.4772727272727,39.55525606469,NA,11.8,21,44.5,13.1,9.9,49.2221261884183,80.9853068280035,5.4793080306414,20.294969579681,0,39.9145196468246
"51083930202","Census Tract 9302.02; Halifax County; Virginia",-79.07426167,36.80989294,2541,89.728453364817,35.1829988193625,53.2467532467532,0,0,0,0,1.2987012987013,10.271546635183,2010,19615,2541,281,32.3843416370107,7.82918149466192,2.7,40.2135231316726,72.1890547263682,27.8109452736318,53.1828703703704,64.8170011806375,NA,12.9,26.9,49.9,16.8,13.3,46.4539007092199,77.7777777777778,5.54550529887972,41.1764705882353,0,28.9835525141034
"51083930203","Census Tract 9302.03; Halifax County; Virginia",-79.01554342,36.97802122,2455,99.837067209776,53.0346232179226,43.4623217922607,0,0,0,0,3.34012219959267,0.162932790224033,1739,28690,2455,401,0,30.9226932668329,11.3,30.9226932668329,68.6601495112133,31.3398504887867,76.207906295754,46.9653767820774,NA,11.6,19.8,42,11.9,10.2,38.0911435941531,68.8736027515047,5.52397754912502,NA,0,20.5267234701782
"51083930204","Census Tract 9302.04; Halifax County; Virginia",-78.98502705,36.87338594,1775,99.4366197183099,73.5211267605634,25.6338028169014,0.169014084507042,0,0,0,0.112676056338028,0.563380281690141,1330,29267,1765,319,15.3605015673981,31.974921630094,4.4,47.3354231974922,59.5488721804511,40.4511278195489,84.8320693391116,26.4788732394366,NA,11.5,18.4,40.9,11.1,9.2,51.5492957746479,88.7323943661972,5.54550529887972,41.1764705882353,0,28.9835525141034
"51083930301","Census Tract 9303.01; Halifax County; Virginia",-79.10549075,36.65873257,2391,96.0267670430782,80.2593057298202,11.0832287745713,0,0.96194061062317,0,0,3.72229192806357,3.97323295692179,1755,25357,2391,422,27.2511848341232,11.8483412322275,1.9,39.0995260663507,37.1509971509971,62.8490028490028,65.0782361308677,19.7406942701798,NA,11.1,17.6,41.2,10.7,8,48.4341252699784,69.5464362850972,5.82296795264032,27.5865713923301,9.33333333333333,37.4581214706201
"51083930302","Census Tract 9303.02; Halifax County; Virginia",-78.96517046,36.59461723,4634,93.6124298662063,70.8890807078118,20.8459214501511,0.302114803625378,0,0,0,1.57531290461804,6.3875701337937,3242,29508,4634,1014,41.2228796844181,16.2721893491124,1,57.4950690335306,45.4657618753856,54.5342381246144,69.9064660431069,29.1109192921882,NA,10.6,16,40,9,7.4,53.9013195639702,80.9523809523809,5.69560168833071,15.8333333333333,0,13.8667241751132
"51083930400","Census Tract 9304; Halifax County; Virginia",-78.77055804,36.66604997,3302,99.5760145366445,83.4645669291339,11.4476075105996,0.272562083585706,0.393700787401575,0,0,3.99757722592368,0.423985463355542,2581,28910,3280,538,10.7806691449814,14.8698884758364,2.2,25.6505576208178,46.7260751646649,53.2739248353351,67.1383647798742,16.5354330708661,NA,10.6,17,39.9,10.2,8.3,52.1969696969697,80.9848484848485,5.72157376908633,23.3496542092589,2,8.21377434396057
"51083930500","Census Tract 9305; Halifax County; Virginia",-78.87303358,36.80277711,3761,97.0752459452273,69.4762031374634,27.5192767880883,0.0797660196756182,0,0,0,0,2.92475405477267,2684,32769,3753,688,3.63372093023256,42.4418604651163,1.5,46.0755813953488,52.3845007451565,47.6154992548435,80.5839416058394,30.5237968625366,NA,11.2,17.9,40.9,10.5,8.3,50.2865329512894,75.5873925501433,5.57672252693426,20.4986149584488,0,2.73237374969505
"51083930601","Census Tract 9306.01; Halifax County; Virginia",-78.98210626,36.73151417,2489,99.1562876657292,39.3732422659703,51.8280433909201,0,0.200883889112093,0,0,7.7541181197268,0.843712334270792,1629,22460,2362,517,52.8046421663443,10.4448742746615,8.2,63.2495164410058,65.2547575199509,34.7452424800491,72.284003421728,60.6267577340297,NA,11.8,18.9,44.9,11.2,10.2,44,73.8461538461539,5.63813765192171,NA,4,40.1438719886011
"51083930602","Census Tract 9306.02; Halifax County; Virginia",-78.92227537,36.72948365,3213,99.3152816682228,44.5378151260504,52.9100529100529,0,0.342359165888578,0,0,1.52505446623094,0.684718331777155,2634,32700,2457,401,18.7032418952618,11.2219451371571,3.7,29.925187032419,53.5687167805619,46.4312832194381,72.0891824938068,55.4621848739496,NA,10.6,14.6,40.2,10,8.9,46.8320610687023,42.2137404580153,5.90480130512198,34.2776203966006,7,34.1569027028245
"51083930800","Census Tract 9308; Halifax County; Virginia",-78.90007456,36.71533646,4282,99.9065857076133,43.2274638019617,52.6389537599253,0,2.42877160205511,0,0,1.61139654367118,0.0934142923867352,2842,26903,4274,1174,51.1073253833049,28.8756388415673,7.3,79.9829642248722,49.4722026741731,50.5277973258269,63.8179284718997,56.7725361980383,NA,11.8,18.7,46,10.4,10,40.8042744656918,50.9561304836895,6.05730485552556,34.2776203966006,6,8.55278489862503
