"GEOID","NAME","unw_centroid_long","unw_centroid_lat","Estimated Population","Percent Non-Hispanic","Percent Non-Hispanic White ","Percent Non-Hispanic Black ","Percent Non-Hispanic American Indian/Alaska Native ","Percent Non-Hispanic Asian ","Percent Non-Hispanic Native Hawaiian/Other Pacific Islander ","Percent Non-Hispanic Other ","Percent Non-Hispanic Two or More Races","Percent Hispanic ","Estimate Educated","Median Income ","Population Below Poverty Level","Population Income to Poverty Level","Percent Below 100% FPL","Percent Between 100% and 199% FPL","Unemployment Rate, 16 and Over","Percent Below 200% FPL","Percent High School or Less","Percent Some College or Greater","Labor Force Participation Rate ","Percent Non-White","Redlining (HOLC Grade)","Asthma Prevalence","Smoking Prevalence","Obesity Prevalence","COPD Prevalence","Lack of Health Care Access Prevalence","ICE, Nonwhite by Income ","ICE, Rent Versus Owned ","Particulate Matter ","Housing Stress","Percent Population Within Half a Mile to Parks","Percent Population With Access to Healthy Foods"
"51063920102","Census Tract 9201.02; Floyd County; Virginia",-80.22188558,36.94821046,3786,90.7554146856841,89.0913893291072,0.792393026941363,0,0,0,0.184891706286318,0.686740623349181,9.2445853143159,2683,29337,3702,759,8.69565217391304,29.9077733860343,1.7,38.6034255599473,48.117778606038,51.882221393962,82.7918781725888,10.9086106708928,NA,10.3,17.4,38.1,10.6,7.4,53.0864197530864,79.5679012345679,4.5038154287885,19.3939393939394,33,27.1782573940847
"51063920103","Census Tract 9201.03; Floyd County; Virginia",-80.24370307,37.02922011,3860,100,92.0466321243523,7.04663212435233,0,0.129533678756477,0,0.336787564766839,0.440414507772021,0,2961,32136,3860,714,1.40056022408964,31.7927170868347,3.6,33.1932773109244,40.9658899020601,59.0341100979399,80.1554828150573,7.95336787564767,NA,10.3,16.6,37.3,9.1,6.5,57.8519855595668,85.3790613718411,4.58560128196478,NA,14.5,10.4484339818596
"51063920104","Census Tract 9201.04; Floyd County; Virginia",-80.37147076,36.96562776,2596,100,96.1093990755008,0.385208012326656,0,1.00154083204931,0,0.88597842835131,1.61787365177196,0,1879,36237,2596,589,4.07470288624788,36.8421052631579,0.4,40.9168081494058,35.391165513571,64.608834486429,82.2537112010796,3.89060092449923,NA,9.8,14.1,35.6,8.1,6.5,58.8235294117647,83.4496510468594,4.58560128196478,NA,3,9.62856687296124
"51063920201","Census Tract 9202.01; Floyd County; Virginia",-80.49677832,36.92120083,3421,97.3107278573517,96.3753288512131,0,0,0.935399006138556,0,0,0,2.68927214264835,2691,40736,3421,374,2.94117647058824,22.7272727272727,7.5,25.668449197861,53.6603493125232,46.3396506874768,82.9534192269574,3.6246711487869,NA,10,16.3,37.1,9.8,6.9,61.0551075268817,88.8440860215054,4.30491473229182,NA,6,37.4462516358198
"51063920202","Census Tract 9202.02; Floyd County; Virginia",-80.4429059,36.8129822,1897,98.47127042699,87.7174486030575,6.37849235635213,0,0.105429625724829,0,0,4.26989984185556,1.52872957301002,1456,35561,1891,301,32.2259136212625,18.936877076412,1.5,51.1627906976744,52.2664835164835,47.7335164835165,80.9197651663405,12.2825513969425,NA,11.1,20.5,40.7,12.9,10.2,55.7648401826484,81.62100456621,4.30491473229182,NA,6,37.4462516358198
