"GEOID","NAME","unw_centroid_long","unw_centroid_lat","Estimated Population","Percent Non-Hispanic","Percent Non-Hispanic White ","Percent Non-Hispanic Black ","Percent Non-Hispanic American Indian/Alaska Native ","Percent Non-Hispanic Asian ","Percent Non-Hispanic Native Hawaiian/Other Pacific Islander ","Percent Non-Hispanic Other ","Percent Non-Hispanic Two or More Races","Percent Hispanic ","Estimate Educated","Median Income ","Population Below Poverty Level","Population Income to Poverty Level","Percent Below 100% FPL","Percent Between 100% and 199% FPL","Unemployment Rate, 16 and Over","Percent Below 200% FPL","Percent High School or Less","Percent Some College or Greater","Labor Force Participation Rate ","Percent Non-White","Redlining (HOLC Grade)","Asthma Prevalence","Smoking Prevalence","Obesity Prevalence","COPD Prevalence","Lack of Health Care Access Prevalence","ICE, Nonwhite by Income ","ICE, Rent Versus Owned ","Particulate Matter ","Housing Stress","Percent Population Within Half a Mile to Parks","Percent Population With Access to Healthy Foods"
"24039930101","Census Tract 9301.01; Somerset County; Maryland",-75.64035131,38.21491278,6889,92.1759326462476,21.9480330962404,60.2409638554217,0,0,0,0,9.98693569458557,7.82406735375236,3262,16425,5514,1466,43.9290586630286,30.6957708049113,7.8,74.62482946794,50.9196811771919,49.0803188228081,62.6842684268427,78.0519669037596,NA,14.2,17.2,44.9,8.1,11.2,35.884030418251,30.3707224334601,6.18977499600461,57.0405727923628,66,NA
"24039930102","Census Tract 9301.02; Somerset County; Maryland",-75.74348615,38.22938326,4223,97.3478569737154,59.2706606677717,35.8276107032915,0.0473596968979399,0,0,0,2.2022259057542,2.65214302628463,3039,37860,4043,790,14.8101265822785,17.5949367088608,2,32.4050632911392,46.2323132609411,53.7676867390589,73.7763629128532,40.7293393322283,NA,12.8,18.5,42.4,10.7,10.1,47.752808988764,84.2105263157895,6.26466981446889,27.4691358024691,59,NA
"24039930200","Census Tract 9302; Somerset County; Maryland",-75.91763342,38.11706995,1468,97.4795640326976,90.5313351498638,6.67574931880109,0,0,0,0,0.272479564032698,2.52043596730245,1239,30091,1457,176,8.52272727272727,0,5,8.52272727272727,64.1646489104116,35.8353510895884,67.6334106728538,9.46866485013624,NA,11.7,17,37.8,11,9.3,54.965034965035,84.8951048951049,6.11003295434874,27.4647887323944,83,64.0066042927903
"24039930500","Census Tract 9305; Somerset County; Maryland",-75.75055179,38.00963021,3830,98.0939947780679,88.1201044386423,5.32637075718016,0.130548302872063,0.182767624020888,0,0,4.33420365535248,1.90600522193211,2845,35129,3738,634,7.41324921135647,24.9211356466877,3.9,32.3343848580442,46.5026362038664,53.4973637961336,77.2429906542056,11.8798955613577,NA,11.3,14.5,37,9.1,7.7,56.6936488169365,91.5317559153176,6.00193423526444,28.2467532467532,58,NA
"24039930600","Census Tract 9306; Somerset County; Maryland",-75.86128383,37.99593697,2617,95.8349254871991,58.8842185708827,29.1173098968284,0,1.33740924722965,0,0.573175391669851,5.92281238058846,4.16507451280092,1834,30621,2606,438,34.703196347032,36.3013698630137,10.6,71.0045662100457,55.3980370774264,44.6019629225736,71.4087439278279,41.1157814291173,NA,12.7,19.3,43.1,10.9,11.1,47.4533106960951,54.2444821731749,6.15355177518642,35.2173913043478,82,7.86112020962987
"24039930800","Census Tract 9308; Somerset County; Maryland",-75.68806458,38.11648583,5658,95.9526334393779,42.011311417462,46.2530929657123,0.335807705903146,1.78508306822199,0,1.51997172145635,4.04736656062213,4.04736656062213,4788,23348,2341,246,4.47154471544715,18.6991869918699,5.4,23.1707317073171,67.6065162907268,32.3934837092732,69.3877551020408,57.988688582538,NA,10.3,19,42.5,6.9,14.1,48.0039920159681,92.9141716566866,6.16753565315317,57.0405727923628,68.6666666666667,100
