"GEOID","NAME","unw_centroid_long","unw_centroid_lat","Estimated Population","Percent Non-Hispanic","Percent Non-Hispanic White ","Percent Non-Hispanic Black ","Percent Non-Hispanic American Indian/Alaska Native ","Percent Non-Hispanic Asian ","Percent Non-Hispanic Native Hawaiian/Other Pacific Islander ","Percent Non-Hispanic Other ","Percent Non-Hispanic Two or More Races","Percent Hispanic ","Estimate Educated","Median Income ","Population Below Poverty Level","Population Income to Poverty Level","Percent Below 100% FPL","Percent Between 100% and 199% FPL","Unemployment Rate, 16 and Over","Percent Below 200% FPL","Percent High School or Less","Percent Some College or Greater","Labor Force Participation Rate ","Percent Non-White","Redlining (HOLC Grade)","Asthma Prevalence","Smoking Prevalence","Obesity Prevalence","COPD Prevalence","Lack of Health Care Access Prevalence","ICE, Nonwhite by Income ","ICE, Rent Versus Owned ","Particulate Matter ","Housing Stress","Percent Population Within Half a Mile to Parks","Percent Population With Access to Healthy Foods"
"51590000100","Census Tract 1; Danville city; Virginia",-79.39107314,36.62940485,5385,97.1959145775302,38.4586815227484,56.1931290622098,0,0.909935004642526,0,0.31569173630455,1.31847725162488,2.80408542246982,4089,30280,5385,958,16.3883089770355,51.0438413361169,1.3,67.4321503131524,53.0202983614576,46.9797016385424,69.7526949904883,61.5413184772516,NA,11.9,19.1,43.7,10.6,9.8,44.0693770980977,61.8798955613577,6.45545038561494,34.4811568224544,0,NA
"51590000200","Census Tract 2; Danville city; Virginia",-79.40627216,36.60989696,3503,94.2620610904939,40.6794176420211,46.5600913502712,0,4.42477876106195,0,0,2.59777333713959,5.73793890950614,2572,24248,3193,752,28.3244680851064,34.3085106382979,3.3,62.6329787234042,60.5365474339036,39.4634525660964,68.1142177275431,59.3205823579789,NA,12.6,22,46,14.8,12.7,38.7736424649176,45.8206223306894,6.84078884034516,38.3916135606315,5.66666666666667,NA
"51590000300","Census Tract 3; Danville city; Virginia",-79.39115311,36.60446125,3353,90.8738443185207,23.6206382344169,62.3620638234417,0.387712496271995,0,0,0,4.5034297643901,9.12615568147927,2247,23106,3353,749,19.4926568758344,53.9385847797063,8.5,73.4312416555407,64.2634623943035,35.7365376056965,74.3723353860729,76.3793617655831,NA,13,24.5,50,12.9,12.5,43.7405159332322,37.6327769347496,6.73038415786499,37.3493975903614,5,NA
"51590000400","Census Tract 4; Danville city; Virginia",-79.37544083,36.60931296,3855,98.4954604409857,18.5214007782101,76.7055771725033,0,0.181582360570687,0,0,3.08690012970169,1.50453955901427,2304,19125,3574,1161,58.5701981050818,24.8062015503876,4.2,83.3763996554694,71.9618055555556,28.0381944444444,55.8755760368664,81.4785992217899,NA,13.5,25.2,49.7,14.4,14.2,29.4568245125348,40.1114206128134,6.3538220574304,37.1241598868058,19,NA
"51590000500","Census Tract 5; Danville city; Virginia",-79.38799818,36.58214704,1966,97.6093591047813,29.70498474059,59.6134282807731,0,1.57680569684639,0,0,6.71414038657172,2.39064089521872,1658,26913,1720,158,0,44.9367088607595,7.7,44.9367088607595,67.0687575392039,32.9312424607961,81.0666666666667,70.29501525941,NA,12.6,25.5,46.7,12.6,12.3,43.6612021857923,21.4207650273224,7.58158242875113,40.2234636871508,22,NA
"51590000600","Census Tract 6; Danville city; Virginia",-79.40122443,36.58384382,2403,98.5851019558885,29.6296296296296,67.1660424469413,0,0.416146483562214,0,0,1.37328339575531,1.41489804411153,1528,28289,2308,759,45.7180500658762,12.6482213438735,5.3,58.3662714097497,55.2356020942408,44.7643979057592,71.8597857838364,70.3703703703704,NA,12.2,20.1,46.8,12.6,10.9,33.1020812685828,40.1387512388503,7.80409088987075,32.0855614973262,0,NA
"51590000700","Census Tract 7; Danville city; Virginia",-79.4190505,36.57733756,3398,96.5862271924662,77.5456150676869,15.9211300765156,0.206003531489111,1.03001765744556,0.0882872277810477,0.412007062978222,1.38316656856975,3.41377280753384,2273,36647,2972,435,3.67816091954023,41.8390804597701,0.9,45.5172413793103,26.0448746150462,73.9551253849538,63.5258358662614,22.4543849323131,NA,10.1,11.6,34.1,6.3,6.1,64.2116182572614,63.6237897648686,7.8050036041225,23.8562091503268,61,NA
"51590000800","Census Tract 8; Danville city; Virginia",-79.43587969,36.58924069,2796,96.4949928469242,42.9184549356223,50.1788268955651,0,0.357653791130186,0,0,3.04005722460658,3.50500715307582,1921,35620,2753,725,40.4137931034483,4.68965517241379,5.8,45.1034482758621,44.5080687142113,55.4919312857887,73.9159891598916,57.0815450643777,NA,11,15.9,39.7,9.5,8.1,47.8036175710594,57.0198105081826,7.16474926642531,37.6569037656904,12,NA
"51590000900","Census Tract 9; Danville city; Virginia",-79.45391902,36.55951891,3859,93.6771184244623,43.7159885980824,45.5817569318476,0.129567245400363,0,0,0,4.2498056491319,6.3228815755377,2451,28220,3859,975,28.4102564102564,36.8205128205128,7.1,65.2307692307692,46.3892288861689,53.6107711138311,73.7719298245614,56.2840114019176,NA,12,21.5,43,11.9,10.4,47.7029578351164,45.8149779735683,6.39854151755295,30.5831627828843,4.66666666666667,80.802415875755
"51590001000","Census Tract 10; Danville city; Virginia",-79.41619388,36.5634784,3131,100,28.42542318748,60.8431810923028,0,7.37783455764931,0,0,3.35356116256787,0,2031,17101,3131,452,63.716814159292,19.6902654867257,5.8,83.4070796460177,54.0128015755785,45.9871984244215,58.7081339712919,71.57457681252,NA,13.9,27.5,50.5,14.7,14,37.5944584382872,30.1637279596977,6.76935221030953,45.4248366013072,47,NA
