"GEOID","NAME","unw_centroid_long","unw_centroid_lat","Estimated Population","Percent Non-Hispanic","Percent Non-Hispanic White ","Percent Non-Hispanic Black ","Percent Non-Hispanic American Indian/Alaska Native ","Percent Non-Hispanic Asian ","Percent Non-Hispanic Native Hawaiian/Other Pacific Islander ","Percent Non-Hispanic Other ","Percent Non-Hispanic Two or More Races","Percent Hispanic ","Estimate Educated","Median Income ","Population Below Poverty Level","Population Income to Poverty Level","Percent Below 100% FPL","Percent Between 100% and 199% FPL","Unemployment Rate, 16 and Over","Percent Below 200% FPL","Percent High School or Less","Percent Some College or Greater","Labor Force Participation Rate ","Percent Non-White","Redlining (HOLC Grade)","Asthma Prevalence","Smoking Prevalence","Obesity Prevalence","COPD Prevalence","Lack of Health Care Access Prevalence","ICE, Nonwhite by Income ","ICE, Rent Versus Owned ","Particulate Matter ","Housing Stress","Percent Population Within Half a Mile to Parks","Percent Population With Access to Healthy Foods"
"24021740200","Census Tract 7402; Frederick County; Maryland",-77.37033039,39.48442631,5284,90.1211203633611,73.2021196063588,5.10976532929599,0,5.14761544284633,0,0.321725965177896,6.33989401968206,9.87887963663891,3739,61122,5143,1155,0,2.07792207792208,1.6,2.07792207792208,25.9962556833378,74.0037443166622,85.3010427177935,26.7978803936412,NA,9.6,9.2,31.4,5.1,6.1,72.9750778816199,89.2004153686397,7.84080348475347,20.959595959596,40,21.0348468848997
"24021750100","Census Tract 7501; Frederick County; Maryland",-77.40925888,39.42095787,1698,93.9340400471143,84.2167255594817,4.65253239104829,0,0.824499411071849,0,0,4.24028268551237,6.06595995288575,1278,41186,1698,161,26.0869565217391,0,2.2,26.0869565217391,32.9420970266041,67.0579029733959,84.5496894409938,15.7832744405183,NA,10.7,15.7,37.4,7,8.6,59.1261061946903,50.3318584070796,8.30000019073486,36.4197530864198,97,6.10328638497653
"24021750200","Census Tract 7502; Frederick County; Maryland",-77.40915908,39.41577994,1992,95.281124497992,80.070281124498,8.48393574297189,0,3.26305220883534,0,0,3.46385542168675,4.71887550200803,1515,50147,1992,232,52.5862068965517,0,0,52.5862068965517,12.9372937293729,87.0627062706271,86.3107460643395,19.929718875502,NA,10,10.3,31.9,5.6,5.7,62.1212121212121,44.3850267379679,8.30000019073486,29.2576419213974,100,44.4512195121951
"24021750300","Census Tract 7503; Frederick County; Maryland",-77.41578662,39.41098577,1671,93.6564931178935,63.016157989228,25.673249551167,0,1.55595451825254,0,0,3.41113105924596,6.34350688210652,1287,52408,1667,247,7.69230769230769,15.3846153846154,1.6,23.0769230769231,27.8166278166278,72.1833721833722,82.1985233798195,36.983842010772,NA,10.7,13.4,36.8,6.3,8.7,56.7286652078775,40.7002188183807,8.30000019073486,41.8994413407821,100,9.91926182237601
"24021750504","Census Tract 7505.04; Frederick County; Maryland",-77.43989657,39.42417137,5444,76.9654665686995,42.3401910360029,19.1403379867744,0,8.79867744305658,0,0,6.68626010286554,23.0345334313005,3903,63355,5379,1156,33.3910034602076,10.4671280276817,0.6,43.8581314878893,24.9551626953625,75.0448373046375,89.6873285792649,57.6598089639971,NA,10.4,13.4,36.5,6.3,11.8,59.63030579644,49.3838429940666,8.18800303443521,40.2835971446307,98,NA
"24021750505","Census Tract 7505.05; Frederick County; Maryland",-77.44336429,39.41094476,7628,60.1599370739381,32.2627163083377,12.0739381227058,0.10487676979549,7.9837441006817,0,1.14053487152596,6.59412690089145,39.8400629260619,4644,39094,7575,1731,9.35875216637782,23.68573079145,4.9,33.0444829578278,38.1352282515073,61.8647717484927,84.6082089552239,67.7372836916623,NA,10.3,13.9,36.4,4.6,16.5,54.2769119246104,50.8155128669808,8.2450838096711,43.7616387337058,100,NA
"24021750506","Census Tract 7505.06; Frederick County; Maryland",-77.46433821,39.41373863,5287,70.7962927936448,34.5375449215056,22.508038585209,0,4.02874976357102,0,0.435029317193115,9.28693020616607,29.2037072063552,3412,54281,5247,1494,1.74029451137885,24.0963855421687,5.6,25.8366800535475,50.2344665885111,49.7655334114889,84.8278213433345,65.4624550784944,NA,9.5,12.2,33.4,5.7,11.5,64.257161892072,91.672218520986,7.66047180032717,29.0322580645161,86,1.52843898772238
"24021750507","Census Tract 7505.07; Frederick County; Maryland",-77.46642048,39.42660941,4290,45.967365967366,25.2214452214452,12.7972027972028,0,5.71095571095571,0,0,2.23776223776224,54.032634032634,2765,36382,4290,1248,0,41.025641025641,0,41.025641025641,62.0614828209765,37.9385171790235,80.7890855457227,74.7785547785548,NA,10.6,16.1,38.4,6,21.1,50.8793969849246,36.0552763819096,7.57200359918317,27.0161290322581,82,38.3874936555969
"24021750508","Census Tract 7505.08; Frederick County; Maryland",-77.45450007,39.42430503,4377,61.0235320996116,24.1718071738634,31.9168380169066,0.159926890564313,3.061457619374,0,0,1.71350239890336,38.9764679003884,2509,48890,4374,1389,19.5104391648668,39.4528437724982,2.7,58.963282937365,42.4870466321244,57.5129533678757,86.9532428355958,75.8281928261366,NA,10.4,11.9,36.9,4.3,13.1,50.1953125,21.875,7.92928471624599,36.396948399111,95.3333333333333,1.52843898772238
"24021750600","Census Tract 7506; Frederick County; Maryland",-77.42280655,39.4195266,2848,97.4719101123596,89.6067415730337,4.98595505617978,0,0.807584269662921,0,0,2.07162921348315,2.52808988764045,1872,52633,2294,418,0,4.06698564593301,2.6,4.06698564593301,12.232905982906,87.767094017094,68.1899109792285,10.3932584269663,NA,9.4,6.7,27.3,4.6,5.1,74.8796920115496,86.2367661212704,8.28545109659576,29.6031283800649,99,0
