"GEOID","NAME","unw_centroid_long","unw_centroid_lat","Estimated Population","Percent Non-Hispanic","Percent Non-Hispanic White ","Percent Non-Hispanic Black ","Percent Non-Hispanic American Indian/Alaska Native ","Percent Non-Hispanic Asian ","Percent Non-Hispanic Native Hawaiian/Other Pacific Islander ","Percent Non-Hispanic Other ","Percent Non-Hispanic Two or More Races","Percent Hispanic ","Estimate Educated","Median Income ","Population Below Poverty Level","Population Income to Poverty Level","Percent Below 100% FPL","Percent Between 100% and 199% FPL","Unemployment Rate, 16 and Over","Percent Below 200% FPL","Percent High School or Less","Percent Some College or Greater","Labor Force Participation Rate ","Percent Non-White","Redlining (HOLC Grade)","Asthma Prevalence","Smoking Prevalence","Obesity Prevalence","COPD Prevalence","Lack of Health Care Access Prevalence","ICE, Nonwhite by Income ","ICE, Rent Versus Owned ","Particulate Matter ","Housing Stress","Percent Population Within Half a Mile to Parks","Percent Population With Access to Healthy Foods"
"51185020100","Census Tract 201; Tazewell County; Virginia",-81.3844617,37.27636861,2853,98.8082719943919,86.049772169646,10.4451454609183,0,0,0,0,2.31335436382755,1.19172800560813,2248,22966,1865,273,9.15750915750916,34.7985347985348,2.8,43.956043956044,71.0409252669039,28.9590747330961,55.2410901467505,13.950227830354,NA,10.2,23.4,43.2,11.1,11.2,54.2176039119804,87.8973105134474,4.29523141874452,23.3128834355828,5,NA
"51185020200","Census Tract 202; Tazewell County; Virginia",-81.31839372,37.25110456,4614,96.7490247074122,86.5626354573039,8.88599913307326,0.0433463372345037,0,0,0,1.25704377980061,3.25097529258778,2803,28604,4328,875,27.0857142857143,50.7428571428571,2,77.8285714285714,48.9475561897967,51.0524438102033,64.1509433962264,13.4373645426961,NA,11.7,19.3,41.5,12,9.9,48.3954451345756,59.7308488612836,4.33954588627065,22.574555861712,11.5,79.8281658573029
"51185020301","Census Tract 203.01; Tazewell County; Virginia",-81.53471805,37.18761837,2732,100,83.1625183016105,9.29721815519766,0,0,0,0,7.5402635431918,0,2088,29747,2732,234,26.0683760683761,42.3076923076923,10,68.3760683760684,57.7107279693487,42.2892720306513,58.7970770095559,16.8374816983895,NA,12.4,28.3,46.6,17,11.9,61.988011988012,68.5314685314685,4.54857338011574,NA,0,NA
"51185020302","Census Tract 203.02; Tazewell County; Virginia",-81.6395194,37.13358583,3183,98.9318253220232,96.6069745523091,0,0,0,0,0,2.32485076971411,1.06817467797675,2715,24616,3152,270,20.7407407407407,41.8518518518518,4.4,62.5925925925926,71.3443830570902,28.6556169429098,52.4563318777293,3.39302544769086,NA,10.5,18.9,38.9,10.5,8.6,54.1873669268985,67.8495386799148,4.54857338011574,NA,0,NA
"51185020400","Census Tract 204; Tazewell County; Virginia",-81.73127991,37.15593087,3986,99.4229804315103,97.8675363773206,1.35474159558455,0,0,0,0,0.200702458605118,0.577019568489714,3113,28667,3959,596,36.9127516778523,12.751677852349,7.8,49.6644295302013,49.2451011885641,50.7548988114359,59.743824336688,2.13246362267938,NA,11.2,19.7,41.5,12.5,8.5,54.9823113207547,71.5801886792453,4.44504013455757,21.3754837825804,0.5,NA
"51185020500","Census Tract 205; Tazewell County; Virginia",-81.86223082,37.10702207,2790,100,97.9928315412186,0,0,0,0,0,2.00716845878136,0,1854,20700,2790,545,22.5688073394495,47.3394495412844,11.3,69.9082568807339,55.4476806903991,44.5523193096009,59.2496765847348,2.00716845878136,NA,12.5,25.3,45.3,15.5,10.5,59.1035120147874,73.7523105360444,4.4736387452354,18.429440741814,0,71.9543147208122
"51185020600","Census Tract 206; Tazewell County; Virginia",-81.65513122,37.0278088,4644,97.0499569336779,97.0499569336779,0,0,0,0,0,0,2.95004306632214,2963,35588,4644,1052,25.2851711026616,14.0684410646388,4.7,39.3536121673004,40.1957475531556,59.8042524468444,70.4384724186704,2.95004306632214,NA,10.7,15.8,39.8,9.6,7.1,61.150159744409,83.3226837060703,4.26998704232074,18.4027777777778,2,0.344194584671868
"51185020700","Census Tract 207; Tazewell County; Virginia",-81.40958927,37.09265127,2520,99.7619047619048,93.4126984126984,5.1984126984127,0,0.396825396825397,0,0,0.753968253968254,0.238095238095238,1868,26576,2290,488,18.2377049180328,39.7540983606557,2.2,57.9918032786885,43.4154175588865,56.5845824411135,68.2456140350877,6.58730158730159,NA,10.4,14.8,38,9.6,6.7,59.5406360424028,79.2697290930507,3.8551874849007,22.9076693968727,37,1.5338941093235
"51185020800","Census Tract 208; Tazewell County; Virginia",-81.40804423,37.208812,2096,100,94.7041984732824,0.0954198473282443,0,0.238549618320611,0,0,4.9618320610687,0,1488,34805,2096,495,25.0505050505051,17.3737373737374,2.3,42.4242424242424,47.5134408602151,52.486559139785,79.4893617021277,5.29580152671756,NA,11,19.1,41.3,10.9,7.5,55,84.4554455445545,4.28833908533338,12.5,0,NA
"51185020900","Census Tract 209; Tazewell County; Virginia",-81.82619599,37.13777262,1740,99.8850574712644,99.3103448275862,0,0,0,0,0,0.574712643678161,0.114942528735632,1248,19722,1723,351,52.991452991453,5.6980056980057,7.4,58.6894586894587,62.8205128205128,37.1794871794872,41.025641025641,0.689655172413793,NA,12.2,24.8,43.9,15.8,10.1,52.638700947226,59.6752368064953,4.36743774400976,23.9285718115625,0.5,71.9543147208122
