"GEOID","NAME","unw_centroid_long","unw_centroid_lat","Estimated Population","Percent Non-Hispanic","Percent Non-Hispanic White ","Percent Non-Hispanic Black ","Percent Non-Hispanic American Indian/Alaska Native ","Percent Non-Hispanic Asian ","Percent Non-Hispanic Native Hawaiian/Other Pacific Islander ","Percent Non-Hispanic Other ","Percent Non-Hispanic Two or More Races","Percent Hispanic ","Estimate Educated","Median Income ","Population Below Poverty Level","Population Income to Poverty Level","Percent Below 100% FPL","Percent Between 100% and 199% FPL","Unemployment Rate, 16 and Over","Percent Below 200% FPL","Percent High School or Less","Percent Some College or Greater","Labor Force Participation Rate ","Percent Non-White","Redlining (HOLC Grade)","Asthma Prevalence","Smoking Prevalence","Obesity Prevalence","COPD Prevalence","Lack of Health Care Access Prevalence","ICE, Nonwhite by Income ","ICE, Rent Versus Owned ","Particulate Matter ","Housing Stress","Percent Population Within Half a Mile to Parks","Percent Population With Access to Healthy Foods"
"51069050100","Census Tract 501; Frederick County; Virginia",-78.08747756,39.25191089,7377,93.2763996204419,82.580994984411,3.59224617053003,0,4.78514301206453,0,0,2.31801545343636,6.72360037955809,4803,48712,7338,1580,4.05063291139241,26.8987341772152,4.5,30.9493670886076,32.3547782635853,67.6452217364147,84.7085857530813,17.419005015589,NA,10.4,16.8,37.7,7.8,7.4,64.1304347826087,78.3752860411899,6.6187071803832,11.8503118503119,4,NA
"51069050200","Census Tract 502; Frederick County; Virginia",-78.16244927,39.26927665,3771,91.4346327234155,85.9718907451604,3.52691593741713,0,1.11376292760541,0,0,0.822063113232564,8.56536727658446,2905,44158,3759,680,0,9.41176470588235,1,9.41176470588235,33.2530120481928,66.7469879518072,77.7503700049334,14.0281092548396,NA,9.4,11.5,35.6,6.7,5.6,67.4561972744971,91.109669046074,6.41513430794323,20.3174603174603,0,NA
"51069050300","Census Tract 503; Frederick County; Virginia",-78.27085742,39.34357999,6257,96.9953651909861,94.933674284801,0.767140802301422,0.0639284001917852,0,0,0.383570401150711,0.847051302541154,3.0046348090139,4463,45590,6234,1110,2.7027027027027,7.74774774774775,5.6,10.4504504504505,36.253641048622,63.746358951378,81.5401723658604,5.06632571519898,NA,9.7,13.7,36.5,7.5,5.7,69.6943607404219,91.1321566939303,6.32319243840068,13.3037694013304,2,47.7746291048508
"51069050401","Census Tract 504.01; Frederick County; Virginia",-78.41056005,39.11574859,4623,98.8535582954791,92.6238373350638,0.778715120051914,0,0.670560242266926,0,0,4.78044559809647,1.14644170452087,3059,48778,4623,1203,0,19.0357439733998,2,19.0357439733998,47.9895390650539,52.0104609349461,78.8563360395341,7.37616266493619,NA,10.5,17.4,38.9,7.9,8.2,64.3692307692308,92.9230769230769,5.85498140407951,NA,11,26.9709543568465
"51069050402","Census Tract 504.02; Frederick County; Virginia",-78.35033861,39.23262259,2743,98.8698505286183,92.1254101348888,3.3904484141451,0.2187386073642,0.1458257382428,0,0,2.9894276339774,1.1301494713817,2026,40060,2743,484,8.47107438016529,14.0495867768595,2.8,22.5206611570248,57.3543928923988,42.6456071076012,61.9614512471655,7.87458986511119,NA,10.8,21.4,40.9,11.8,9.6,65.2173913043478,71.8336483931947,5.85498140407951,NA,11,26.9709543568465
"51069050500","Census Tract 505; Frederick County; Virginia",-78.25040833,39.19348597,6364,86.7850408548083,77.8126964173476,3.48837209302326,0,0.895663104965431,0,0,4.58830923947203,13.2149591451917,4829,41996,6182,762,0,16.7979002624672,0,16.7979002624672,49.8239801201077,50.1760198798923,85.3730462990268,22.1873035826524,NA,9.7,14.3,35.3,9.7,6.9,66.5473684210526,74.3157894736842,6.18133837584385,30.0865800865801,0,NA
"51069050600","Census Tract 506; Frederick County; Virginia",-78.26336772,39.09855854,4950,87.1515151515151,79.5555555555556,4.18181818181818,0.101010101010101,0.262626262626263,0,1.61616161616162,1.43434343434343,12.8484848484848,3584,47946,4947,1060,4.15094339622642,10.188679245283,6.1,14.3396226415094,41.2109375,58.7890625,83.6693548387097,20.4444444444444,NA,10.1,14.9,38.3,8,7.2,67.3264486517499,71.4285714285714,6.18128031423499,20.4747774480712,0,NA
"51069050700","Census Tract 507; Frederick County; Virginia",-78.27181629,39.03559184,3131,88.6937080804855,83.6154583200256,1.85244330884701,0,1.02203768763973,0,0.0958160332162248,2.10795273075695,11.3062919195145,2289,40437,3131,695,18.8489208633094,14.5323741007194,1.2,33.3812949640288,49.8034076015727,50.1965923984273,77.2536687631027,16.3845416799744,NA,10.9,17.5,39.6,9,8,60.8452950558214,68.1818181818182,6.23262504116863,22.4576271186441,5,NA
"51069050801","Census Tract 508.01; Frederick County; Virginia",-78.18707645,39.0521321,6465,91.508120649652,78.2211910286156,2.70688321732405,0.20108275328693,4.03712296983759,0,0.587780355761794,5.75406032482599,8.49187935034803,4885,53269,6452,1207,8.53355426677713,7.29080364540182,7.5,15.824357912179,38.403275332651,61.596724667349,76.7486867569809,21.7788089713844,NA,9.6,12.4,36.8,7.2,8,66.7836257309942,88.4210526315789,6.35272136425625,20.6245389363133,7,NA
"51069050804","Census Tract 508.04; Frederick County; Virginia",-78.19616234,39.0879375,5152,78.6878881987578,68.6141304347826,6.50232919254658,0,0.834627329192547,0,0.232919254658385,2.50388198757764,21.3121118012422,3411,47179,4981,1290,10.5426356589147,30.3100775193798,6.7,40.8527131782946,44.8548812664908,55.1451187335092,79.0316962730756,31.3858695652174,NA,11.3,20.7,41.8,11,10,61.8834080717489,74.2713004484305,6.31292265705529,NA,20,28.058839703052
"51069050805","Census Tract 508.05; Frederick County; Virginia",-78.14699213,39.08918775,2882,94.4136016655101,87.0922970159611,3.05343511450382,0,0.624566273421235,0,0,3.64330326162387,5.58639833448994,1973,47500,2882,795,0,0,1.9,0,32.7420172326406,67.2579827673594,89.9658703071672,12.9077029840389,NA,9.6,12,35.7,6.1,6.1,72.3926380368098,85.3783231083845,6.31593114871691,28.7714995643615,8.66666666666667,53.1848019952028
