"GEOID","NAME","unw_centroid_long","unw_centroid_lat","Estimated Population","Percent Non-Hispanic","Percent Non-Hispanic White ","Percent Non-Hispanic Black ","Percent Non-Hispanic American Indian/Alaska Native ","Percent Non-Hispanic Asian ","Percent Non-Hispanic Native Hawaiian/Other Pacific Islander ","Percent Non-Hispanic Other ","Percent Non-Hispanic Two or More Races","Percent Hispanic ","Estimate Educated","Median Income ","Population Below Poverty Level","Population Income to Poverty Level","Percent Below 100% FPL","Percent Between 100% and 199% FPL","Unemployment Rate, 16 and Over","Percent Below 200% FPL","Percent High School or Less","Percent Some College or Greater","Labor Force Participation Rate ","Percent Non-White","Redlining (HOLC Grade)","Asthma Prevalence","Smoking Prevalence","Obesity Prevalence","COPD Prevalence","Lack of Health Care Access Prevalence","ICE, Nonwhite by Income ","ICE, Rent Versus Owned ","Particulate Matter ","Housing Stress","Percent Population Within Half a Mile to Parks","Percent Population With Access to Healthy Foods"
"51053840101","Census Tract 8401.01; Dinwiddie County; Virginia",-77.78398318,37.0986288,1985,97.3299748110831,73.1486146095718,23.2745591939547,0,0,0,0,0.906801007556675,2.67002518891688,1630,43393,1985,222,0,0,0.7,0,52.6380368098159,47.361963190184,73.302752293578,26.8513853904282,NA,10.7,17.8,36.9,9.6,8.5,51.8789144050104,81.5240083507307,5.59514196000744,NA,0,55.2797202797203
"51053840102","Census Tract 8401.02; Dinwiddie County; Virginia",-77.61963386,36.96758255,3347,98.5061248879594,60.442187033164,36.3310427248282,0.089632506722438,0.388407529130565,0,0.149387511204063,1.10546758291007,1.49387511204063,2288,34614,3347,872,31.0779816513761,16.2844036697248,6.6,47.3623853211009,55.9440559440559,44.0559440559441,85.1985559566787,39.557812966836,NA,11.1,19.1,40.2,10.4,8.5,54.3910521955261,80.8616404308202,5.61751371884394,NA,0,55.2797202797203
"51053840200","Census Tract 8402; Dinwiddie County; Virginia",-77.62468082,37.19191929,4699,96.4460523515642,82.0174505213875,10.5979995743775,0,0.510746967439881,0,0,3.31985528835923,3.55394764843584,3563,50783,4699,941,1.27523910733262,14.6652497343252,1,15.9404888416578,52.8767892225653,47.1232107774347,77.8676988036594,17.9825494786125,NA,10.2,15.8,35.6,8.3,6.7,64.6881838074398,93.8183807439825,5.66402641174768,27.8551532033426,5,4.54861916918078
"51053840300","Census Tract 8403; Dinwiddie County; Virginia",-77.49076312,37.20629753,6353,95.9074453014324,48.5754761529986,40.8153628207146,0,0.975916889658429,0,2.72312293404691,2.81756650401385,4.09255469856761,4255,35525,6326,1226,16.8026101141925,1.95758564437194,11.6,18.7601957585644,44.4653349001175,55.5346650998825,83.6560221272316,51.4245238470014,NA,11.5,17,40.6,7.8,8.5,51.3229927007299,75.8667883211679,6.10573098473299,19.9566160520607,8,62.0599135268684
"51053840400","Census Tract 8404; Dinwiddie County; Virginia",-77.45621462,37.21185492,743,88.2907133243607,59.4885598923284,26.514131897712,0,1.21130551816958,0,0,1.07671601615074,11.7092866756393,639,27202,410,43,11.6279069767442,34.8837209302326,0,46.5116279069767,53.5211267605634,46.4788732394366,62.6373626373626,40.5114401076716,NA,11.6,23.2,43.1,11.5,11.1,50,67.0967741935484,6.20038792552979,32.7373433096881,21.5,20.8955223880597
"51053840500","Census Tract 8405; Dinwiddie County; Virginia",-77.46791179,37.16058132,4662,88.1595881595882,51.0939510939511,35.9073359073359,0,0.943800943800944,0,0,0.214500214500214,11.8404118404118,3069,40442,4317,982,2.74949083503055,37.6782077393075,3.4,40.4276985743381,45.3567937438905,54.6432062561095,74.7893258426966,48.9060489060489,NA,10.7,15.1,38.4,7.3,8.5,51.5765765765766,58.5585585585586,6.00176038408481,33.8048128845486,37.6666666666667,34.1279157613743
"51053840601","Census Tract 8406.01; Dinwiddie County; Virginia",-77.60489213,37.0960137,3909,100,67.9713481708877,30.442568431824,0,0.562803786134561,0,0,1.02327961115375,0,3048,44028,3893,489,13.9059304703476,35.7873210633947,1,49.6932515337423,35.3018372703412,64.6981627296588,75.2357523575236,32.0286518291123,NA,10.6,16,37,8.8,6.3,64.3745680718728,77.4706288873531,5.77595775014676,26.5017667844523,6.33333333333333,28.9704640293177
"51053840602","Census Tract 8406.02; Dinwiddie County; Virginia",-77.47738172,37.05546065,2385,99.958071278826,67.7148846960168,32.0754716981132,0.167714884696017,0,0,0,0,0.0419287211740042,1821,50026,2371,380,8.15789473684211,18.4210526315789,2.9,26.5789473684211,33.7177375068644,66.2822624931356,72.6308345120226,32.2851153039832,NA,10.7,15.9,37.6,8.2,6.9,57.4585635359116,81.8600368324125,5.70859914751154,NA,1,2.66120777891505
"51053980100","Census Tract 9801; Dinwiddie County; Virginia",-77.872636,37.04877479,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59514196000744,NA,0,55.2797202797203
