"GEOID","NAME","unw_centroid_long","unw_centroid_lat","Estimated Population","Percent Non-Hispanic","Percent Non-Hispanic White ","Percent Non-Hispanic Black ","Percent Non-Hispanic American Indian/Alaska Native ","Percent Non-Hispanic Asian ","Percent Non-Hispanic Native Hawaiian/Other Pacific Islander ","Percent Non-Hispanic Other ","Percent Non-Hispanic Two or More Races","Percent Hispanic ","Estimate Educated","Median Income ","Population Below Poverty Level","Population Income to Poverty Level","Percent Below 100% FPL","Percent Between 100% and 199% FPL","Unemployment Rate, 16 and Over","Percent Below 200% FPL","Percent High School or Less","Percent Some College or Greater","Labor Force Participation Rate ","Percent Non-White","Redlining (HOLC Grade)","Asthma Prevalence","Smoking Prevalence","Obesity Prevalence","COPD Prevalence","Lack of Health Care Access Prevalence","ICE, Nonwhite by Income ","ICE, Rent Versus Owned ","Particulate Matter ","Housing Stress","Percent Population Within Half a Mile to Parks","Percent Population With Access to Healthy Foods"
"51630000100","Census Tract 1; Fredericksburg city; Virginia",-77.46559356,38.30388411,2735,92.6873857404022,83.327239488117,7.97074954296161,0,0,0,0,1.38939670932358,7.31261425959781,2063,65139,2735,320,1.5625,0,1.5,1.5625,15.9961221522055,84.0038778477945,81.2650602409639,16.672760511883,NA,9.3,9.1,30.9,5.1,4.5,69.6785714285714,61.3571428571429,7.74752708578585,47.0713525026624,70.5,NA
"51630000201","Census Tract 2.01; Fredericksburg city; Virginia",-77.48985178,38.30886915,3745,86.0881174899866,52.6568758344459,20.9879839786382,0.293724966622163,4.8064085447263,0,0,7.34312416555407,13.9118825100134,2180,38786,3513,702,25.2136752136752,35.6125356125356,0.9,60.8262108262108,25.9633027522936,74.0366972477064,83.9840637450199,47.3431241655541,NA,11.4,13.8,34.8,6.6,8.4,51.0027855153203,14.8189415041783,7.12705617410254,35.5398786981406,54.6666666666667,NA
"51630000202","Census Tract 2.02; Fredericksburg city; Virginia",-77.47343983,38.31457986,1170,93.3333333333333,71.2820512820513,15.042735042735,0,0,0,2.30769230769231,4.7008547008547,6.66666666666667,1042,42034,1168,57,0,0,2.4,0,38.7715930902111,61.2284069097889,86.9170984455959,28.7179487179487,NA,11.1,17.6,36.9,9.4,8.4,47.5035663338088,45.3637660485021,7.33710944086423,NA,62,NA
"51630000301","Census Tract 3.01; Fredericksburg city; Virginia",-77.47464245,38.30253386,1991,91.9136112506278,79.8593671521848,4.87192365645404,0,2.46107483676544,0,3.06378704168759,1.65745856353591,8.08638874937218,58,4001,72,0,NA,NA,13.3,NA,31.0344827586207,68.9655172413793,45.5689828801611,20.1406328478152,NA,12.2,6.1,23.7,2.2,7.1,67.3469387755102,57.1428571428571,7.76935968434095,66.6666666666667,53,NA
"51630000302","Census Tract 3.02; Fredericksburg city; Virginia",-77.47630056,38.28538025,4768,91.128355704698,66.2122483221476,16.0025167785235,0.0629194630872483,0,0,2.57969798657718,6.27097315436242,8.87164429530201,2919,49770,4754,1249,16.0128102481986,17.2137710168134,4.3,33.226581265012,24.1863651935594,75.8136348064406,79.9121844127333,33.7877516778523,NA,10.6,14,37.1,6.9,8.2,56.2124711316397,51.4549653579677,7.18949772529662,31.7733990147783,85,NA
"51630000400","Census Tract 4; Fredericksburg city; Virginia",-77.45752645,38.28747298,4006,84.1487768347479,40.6390414378432,23.09036445332,0.399400898652022,10.3844233649526,0,0,9.63554667998003,15.8512231652521,2580,35476,3925,959,23.8790406673618,20.0208550573514,6.2,43.8998957247132,42.4418604651163,57.5581395348837,78.3313082219522,59.3609585621568,NA,10.5,13.6,36.3,6.6,8.9,55.6390977443609,36.0902255639098,7.40384018062391,26.9572639510243,58,23.994523361287
"51630000500","Census Tract 5; Fredericksburg city; Virginia",-77.50458009,38.30363289,9968,85.0521669341894,43.489165329053,26.6051364365971,0,4.09309791332263,0,0.200642054574639,10.6641252006421,14.9478330658106,6038,53001,9959,2547,45.5045151158225,3.57283078131135,5.3,49.0773458971339,23.0705531632991,76.9294468367009,78.8609617899172,56.510834670947,NA,10.9,14.9,38.1,5.5,8.7,59.2721434305593,42.6812951565427,7.0220295407217,33.0153442033567,34.5,15.8203125
